state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,,59804428044,3241400000,3241400000,,,56563028044,218794500,,0.05420000000025416,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"Sports Pool (2) 176 176 32,414 27.78 5.42 176 176 117,541 26.10 5.63 185 176 471,468 7.74 5.62",,2026-04-01T21:28:39.888713
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,football,592877180,-486100000,-486100000,,,1078977180,,,-0.8199000001990294,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"(2) Sports - Football 155 155 (4,861) 17.35 (81.99) 176 176 (8,835) 31.70 (5.40) 181 181 155,559 (4.39) 5.68",,2026-04-01T21:28:39.888713
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,21631954351,1516400000,1516400000,,,20115554351,102357000,,0.07009999999976424,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"Sports - Basketball 176 176 15,164 3.83 7.01 176 176 81,792 14.88 6.48 183 183 133,343 (3.72) 5.17",,2026-04-01T21:28:39.888713
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,22400990099,905000000,905000000,,,21495990099,61087500,,0.04040000000001786,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"Sports - Baseball 176 176 9,050 26.88 4.04 176 176 8,644 26.68 3.48 182 182 82,435 36.34 4.90",,2026-04-01T21:28:39.888713
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,9769585,-10600000,-10600000,,,20369585,,,-1.0850000281485856,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"Sports Parlay Cards 18 18 (106) 770.89 (108.50) 140 140 546 23.25 33.91 165 165 11,405 (2.99) 32.36",,2026-04-01T21:28:39.888713
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,hockey,6676171079,327800000,327800000,,,6348371079,22126500,,0.0491000000031605,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"Sports - Hockey 175 175 3,278 251.35 4.91 176 176 13,377 75.22 7.71 183 183 27,322 71.09 6.09",,2026-04-01T21:28:39.888713
NV,2023-04-01,2023-04-30,monthly,ALL,TOTAL,TOTAL,,combined,other,8489270386,989000000,989000000,,,7500270386,66757500,,0.11650000000365167,30,False,False,NV_2023_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_04_NV_2023_04_gri_p1.png,"Other 176 9,890 44.34 11.65 176 22,017 59.27 9.24 176 61,404 27.38 6.77",,2026-04-01T21:28:39.888713
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,online,,35811475410,1747600000,1747600000,,,34063875410,117963000,,0.048799999999776605,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"*** Sports - Mobile 50 17,476 6.38 4.88 57 61,634 33.89 4.80 64 228,943 28.21 4.15",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,,52743859649,3006400000,3006400000,,,49737459649,202932000,,0.057000000000132715,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"Sports Pool (2) 177 177 30,064 11.35 5.70 177 176 106,330 19.08 5.44 186 176 474,534 8.46 5.68",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,football,328469816,-360200000,-360200000,,,688669816,,,-1.096599999313179,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"(2) Sports - Football 148 148 (3,602) 37.89 (109.66) 158 158 (21,855) 6.95 (169.40) 181 181 154,569 (4.38) 5.64",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,17546255507,1194900000,1194900000,,,16351355507,80655750,,0.06809999999847831,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"Sports - Basketball 177 177 11,949 24.71 6.81 177 177 71,978 5.49 6.87 184 184 135,712 (0.70) 5.26",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,23012569832,1647700000,1647700000,,,21364869832,111219750,,0.0716000000012515,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"Sports - Baseball 177 177 16,477 36.16 7.16 177 177 25,594 31.96 5.36 183 183 86,811 35.86 5.21",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,8431703,-1000000,-1000000,,,9431703,,,-0.11860000287012007,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"Sports Parlay Cards 18 18 (10) (125.76) (11.86) 117 117 (77) (144.68) (13.46) 165 165 11,358 (3.26) 32.23",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,hockey,4969696970,32800000,32800000,,,4936896970,2214000,,0.006599999999597561,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"Sports - Hockey 174 174 328 (78.35) 0.66 177 177 8,544 67.14 4.78 184 184 26,136 71.76 5.95",,2026-04-01T21:28:42.061426
NV,2023-05-01,2023-05-31,monthly,ALL,TOTAL,TOTAL,,combined,other,6855153203,492200000,492200000,,,6362953203,33223500,,0.07180000000358853,31,False,False,NV_2023_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_05_NV_2023_05_gri_p1.png,"Other 177 4,922 (22.83) 7.18 176 22,145 31.70 9.29 176 59,947 24.02 6.67",,2026-04-01T21:28:42.061426
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,online,,32395973154,482700000,482700000,,,31913273154,32582250,,0.014900000000166688,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"*** Sports - Mobile 51 4,827 (68.03) 1.49 53 40,877 (2.78) 3.80 64 218,673 22.22 3.97",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,,47994949495,950300000,950300000,,,47044649495,64145250,,0.019799999999979164,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"Sports Pool (2) 177 177 9,503 (60.13) 1.98 177 176 71,981 (5.54) 4.49 183 176 460,202 6.49 5.51",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,football,424449108,-161800000,-161800000,,,586249108,,,-0.38120000007162225,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"(2) Sports - Football 157 157 (1,618) 7.88 (38.12) 162 162 (10,080) 22.13 (74.90) 181 181 154,451 (4.00) 5.63",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,7454545455,-32800000,-32800000,,,7487345455,,,-0.004399999999731707,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"Sports - Basketball 176 176 (328) (110.74) (0.44) 177 177 26,785 (1.67) 5.75 182 182 132,330 10.37 5.16",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,29798353909,1448200000,1448200000,,,28350153909,97753500,,0.04860000000075843,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"Sports - Baseball 177 177 14,482 (6.79) 4.86 177 177 40,009 15.07 5.32 182 182 85,756 12.47 5.14",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,7487131,3200000,3200000,,,4287131,216000,,0.42740002812826433,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"Sports Parlay Cards 19 19 32 (27.50) 42.74 19 19 (84) (221.65) (33.16) 165 165 11,346 (3.40) 32.21",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,hockey,3088317757,-660900000,-660900000,,,3749217757,,,-0.2140000000006476,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"Sports - Hockey 175 175 (6,609) (227.56) (21.40) 177 177 (3,004) (139.38) (2.04) 181 181 14,346 (17.16) 3.30",,2026-04-01T21:28:44.264016
NV,2023-06-01,2023-06-30,monthly,ALL,TOTAL,TOTAL,,combined,other,7130784708,354400000,354400000,,,6776384708,23922000,,0.049700000001738937,30,False,False,NV_2023_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_06_NV_2023_06_gri_p1.png,"Other 177 3,544 133.34 4.97 176 18,355 24.45 8.17 176 61,972 34.56 6.87",,2026-04-01T21:28:44.264016
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,online,,26817475728,1381100000,1381100000,,,25436375728,93224250,,0.051500000000298314,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"*** Sports - Mobile 49 13,811 (4.80) 5.15 52 36,114 (21.55) 3.81 64 217,977 21.24 3.96",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,,40799676898,2525500000,2525500000,,,38274176898,170471250,,0.06190000000033824,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"Sports Pool (2) 177 177 25,255 55.70 6.19 178 177 64,822 (3.33) 4.58 182 176 469,237 13.04 5.63",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,football,312925170,-78200000,-78200000,,,391125170,,,-0.24990000005432608,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"(2) Sports - Football 158 158 (782) (47.65) (24.99) 165 165 (6,001) 7.07 (56.31) 181 181 155,163 (3.27) 5.66",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,3443894389,-208700000,-208700000,,,3652594389,,,-0.060600000007723816,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"Sports - Basketball 173 173 (2,087) (32.70) (6.06) 178 178 9,533 0.00 3.35 182 182 133,344 20.20 5.19",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,26968960864,1998400000,1998400000,,,24970560864,134892000,,0.07409999999916941,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"Sports - Baseball 177 177 19,984 4.63 7.41 178 178 50,943 9.00 6.39 182 182 86,641 13.49 5.25",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,5283019,-700000,-700000,,,5983019,,,-0.1324999966875001,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"Sports Parlay Cards 20 20 (7) (14.80) (13.25) 22 22 15 (79.90) 6.90 165 165 11,347 (3.09) 32.22",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,hockey,1500463,-69400000,-69400000,,,70900463,,,-46.25239009559049,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"Sports - Hockey 16 16 (694) (41.40) (4,625.24) 176 176 (6,976) (226.63) (8.66) 181 181 14,837 (6.25) 3.42",,2026-04-01T21:28:46.443894
NV,2023-07-01,2023-07-31,monthly,ALL,TOTAL,TOTAL,,combined,other,10093607306,884200000,884200000,,,9209407306,59683500,,0.08759999999944519,31,False,False,NV_2023_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_07_NV_2023_07_gri_p1.png,"Other 177 8,842 203.90 8.76 177 17,308 60.16 7.19 176 67,905 70.29 7.51",,2026-04-01T21:28:46.443894
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,online,,31676258993,1320900000,1320900000,,,30355358993,89160750,,0.04169999999974429,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"*** Sports - Mobile 60 13,209 32.48 4.17 63 31,848 (19.53) 3.51 71 221,215 22.17 4.00",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,,43100000000,1810200000,1810200000,,,41289800000,122188500,,0.042,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"Sports Pool (2) 177 177 18,102 12.66 4.20 178 177 52,860 (5.81) 4.01 182 176 471,270 13.06 5.64",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,football,5214432990,505800000,505800000,,,4708632990,34141500,,0.09699999999424674,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"(2) Sports - Football 176 176 5,058 9.70 177 177 2,658 (177.80) 4.47 182 182 160,644 0.46 5.85",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,1692682927,-69400000,-69400000,,,1762082927,,,-0.04099999999586455,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"Sports - Basketball 171 171 (694) (42.10) (4.10) 177 177 (3,109) 149.49 (2.47) 182 182 133,849 20.79 5.20",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,27207386364,957700000,957700000,,,26249686364,64644750,,0.03519999999952954,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"Sports - Baseball 177 177 9,577 (28.40) 3.52 178 178 44,043 (8.27) 5.25 182 182 82,842 4.28 5.02",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,8260670,-1800000,-1800000,,,10060670,,,-0.2179000008473889,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"Sports Parlay Cards 23 23 (18) (130.52) (21.79) 24 24 6 (93.47) 2.89 165 165 11,270 (4.01) 32.01",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,hockey,3927710,-47400000,-47400000,,,51327710,,,-12.06810075081918,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"Sports - Hockey 30 30 (474) 15.69 (1,206.81) 176 176 (7,777) (316.84) (25.14) 180 180 14,773 (6.64) 3.40",,2026-04-01T21:28:48.645892
NV,2023-08-01,2023-08-31,monthly,ALL,TOTAL,TOTAL,,combined,other,9033009709,465200000,465200000,,,8567809709,31401000,,0.051499999998505484,31,False,False,NV_2023_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_08_NV_2023_08_gri_p1.png,"Other 177 4,652 (0.25) 5.15 177 17,038 87.39 6.49 176 67,893 73.70 7.37",,2026-04-01T21:28:48.645892
NV,2023-09-01,2023-09-30,monthly,ALL,TOTAL,TOTAL,,online,,53921787709,2895600000,2895600000,,,51026187709,195453000,,0.053700000000495164,30,False,False,NV_2023_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_09_NV_2023_09_gri_p1.png,"*** Sports - Mobile 54 28,956 4.35 5.37 61 55,897 7.03 4.98 70 222,345 15.76 3.99",,2026-04-01T21:28:51.081306
NV,2023-09-01,2023-09-30,monthly,ALL,TOTAL,TOTAL,,combined,,81115885417,6229700000,6229700000,,,74886185417,420504750,,0.0767999999996844,30,False,False,NV_2023_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_09_NV_2023_09_gri_p1.png,"Sports Pool (2) 177 177 62,297 (11.80) 7.68 177 177 105,574 2.58 6.40 181 176 462,887 6.83 5.50",,2026-04-01T21:28:51.081306
NV,2023-09-01,2023-09-30,monthly,ALL,TOTAL,TOTAL,,combined,football,50988142292,3870000000,3870000000,,,47118142292,261225000,,0.07590000000072958,30,False,False,NV_2023_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_09_NV_2023_09_gri_p1.png,"(2) Sports - Football 177 177 38,700 (25.13) 7.59 177 177 42,964 (13.68) 7.60 181 181 147,665 (15.76) 5.33",,2026-04-01T21:28:51.081306
NV,2023-09-01,2023-09-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,1293478261,-23800000,-23800000,,,1317278261,,,-0.01839999999814454,30,False,False,NV_2023_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_09_NV_2023_09_gri_p1.png,"Sports - Basketball 167 167 (238) (83.39) (1.84) 176 176 (3,019) (47.34) (4.70) 181 181 135,045 22.21 5.23",,2026-04-01T21:28:51.081306
NV,2023-09-01,2023-09-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,18851635514,1613700000,1613700000,,,17237935514,108924750,,0.08560000000008487,30,False,False,NV_2023_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_09_NV_2023_09_gri_p1.png,"Sports - Baseball 177 177 16,137 28.76 8.56 177 177 45,713 1.56 6.26 180 180 86,461 8.33 5.25",,2026-04-01T21:28:51.081306
NV,2023-09-01,2023-09-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,264671702,91100000,91100000,,,173571702,6149250,,0.3442000006483504,30,False,False,NV_2023_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2023Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2023_09_NV_2023_09_gri_p1.png,"Sports Parlay Cards 40 40 911 (71.09) 34.42 40 40 885 (72.35) 31.78 164 164 9,029 (16.37) 28.91",,2026-04-01T21:28:51.081306
